Weekend,Pickup_hour,Pickup_minute,Zone,Number_trips
TRUE,11,20,TriBeCa/Civic Center,343
TRUE,11,20,Times Sq/Theatre District,1073
TRUE,11,20,Lincoln Square East,1036
TRUE,11,20,Midtown Center,938
TRUE,11,20,Hudson Sq,148
TRUE,11,20,Upper East Side North,1005
TRUE,11,20,Greenwich Village North,394
TRUE,11,20,West Village,510
TRUE,11,20,East Harlem South,337
TRUE,11,20,Lower East Side,217
TRUE,11,20,Union Sq,376
TRUE,11,20,Upper West Side South,741
TRUE,11,20,Lincoln Square West,309
TRUE,11,20,Murray Hill,827
TRUE,11,20,Midtown East,585
TRUE,11,20,Manhattan Valley,238
TRUE,11,20,Central Harlem,375
TRUE,11,20,SoHo,194
TRUE,11,20,Central Harlem North,152
TRUE,11,20,West Chelsea/Hudson Yards,164
TRUE,11,20,Hamilton Heights,99
TRUE,11,20,Little Italy/NoLiTa,219
TRUE,11,20,Greenwich Village South,217
TRUE,11,20,East Chelsea,392
TRUE,11,20,Sutton Place/Turtle Bay North,394
TRUE,11,20,Clinton West,213
TRUE,11,20,Two Bridges/Seward Park,18
TRUE,11,20,Stuy Town/Peter Cooper Village,98
TRUE,11,20,Yorkville East,341
TRUE,11,20,Kips Bay,266
TRUE,11,20,Clinton East,439
TRUE,11,20,Morningside Heights,253
TRUE,11,20,Penn Station/Madison Sq West,985
TRUE,11,20,World Trade Center,119
TRUE,11,20,Midtown South,519
TRUE,11,20,Manhattanville,69
TRUE,11,20,Yorkville West,411
TRUE,11,20,Lenox Hill West,586
TRUE,11,20,Lenox Hill East,318
TRUE,11,20,Washington Heights South,86
TRUE,11,20,Midtown North,312
TRUE,11,20,Upper West Side North,627
TRUE,11,20,Washington Heights North,31
TRUE,11,20,Financial District North,162
TRUE,11,20,Inwood,8
TRUE,11,20,Alphabet City,57
TRUE,11,20,Battery Park City,289
TRUE,11,20,Bloomingdale,47
TRUE,11,20,Chinatown,13
TRUE,11,20,Financial District South,56
TRUE,11,20,Seaport,13
TRUE,11,20,Inwood Hill Park,3
TRUE,11,20,Roosevelt Island,3
TRUE,11,20,Central Park,10
TRUE,11,20,Battery Park,9
TRUE,11,20,Marble Hill,5
TRUE,11,20,Randalls Island,3
TRUE,11,20,Highbridge Park,0
TRUE,11,20,Governor's Island/Ellis Island/Liberty Island,0
TRUE,11,30,Gramercy,589
TRUE,11,30,Upper East Side South,979
TRUE,11,30,Flatiron,816
TRUE,11,30,Meatpacking/West Village West,197
TRUE,11,30,UN/Turtle Bay South,272
TRUE,11,30,East Village,466
TRUE,11,30,Garment District,483
TRUE,11,30,East Harlem North,329
TRUE,11,30,TriBeCa/Civic Center,354
TRUE,11,30,Times Sq/Theatre District,1013
TRUE,11,30,Lincoln Square East,1116
TRUE,11,30,Midtown Center,934
TRUE,11,30,Hudson Sq,137
TRUE,11,30,Upper East Side North,1039
TRUE,11,30,Greenwich Village North,360
TRUE,11,30,West Village,582
TRUE,11,30,East Harlem South,353
TRUE,11,30,Lower East Side,195
TRUE,11,30,Union Sq,422
TRUE,11,30,Upper West Side South,737
TRUE,11,30,Lincoln Square West,250
TRUE,11,30,Murray Hill,834
TRUE,11,30,Midtown East,631
TRUE,11,30,Manhattan Valley,196
TRUE,11,30,Central Harlem,375
TRUE,11,30,SoHo,198
TRUE,11,30,Central Harlem North,138
TRUE,11,30,West Chelsea/Hudson Yards,279
TRUE,11,30,Hamilton Heights,74
TRUE,11,30,Little Italy/NoLiTa,205
TRUE,11,30,Greenwich Village South,234
TRUE,11,30,East Chelsea,390
TRUE,11,30,Sutton Place/Turtle Bay North,476
TRUE,11,30,Clinton West,223
TRUE,11,30,Two Bridges/Seward Park,19
TRUE,11,30,Stuy Town/Peter Cooper Village,64
TRUE,11,30,Yorkville East,332
TRUE,11,30,Kips Bay,206
TRUE,11,30,Clinton East,393
TRUE,11,30,Morningside Heights,245
TRUE,11,30,Penn Station/Madison Sq West,1014
TRUE,11,30,World Trade Center,117
TRUE,11,30,Midtown South,548
TRUE,11,30,Manhattanville,72
TRUE,11,30,Yorkville West,415
TRUE,11,30,Lenox Hill West,730
TRUE,11,30,Lenox Hill East,311
TRUE,11,30,Washington Heights South,95
TRUE,11,30,Midtown North,399
TRUE,11,30,Upper West Side North,623
TRUE,11,30,Washington Heights North,38
TRUE,11,30,Financial District North,167
TRUE,11,30,Inwood,10
TRUE,11,30,Alphabet City,50
TRUE,11,30,Battery Park City,279
TRUE,11,30,Bloomingdale,65
TRUE,11,30,Chinatown,11
TRUE,11,30,Financial District South,76
TRUE,11,30,Seaport,15
TRUE,11,30,Inwood Hill Park,2
TRUE,11,30,Roosevelt Island,5
TRUE,11,30,Central Park,7
TRUE,11,30,Battery Park,7
TRUE,11,30,Marble Hill,1
TRUE,11,30,Randalls Island,3
TRUE,11,30,Highbridge Park,0
TRUE,11,30,Governor's Island/Ellis Island/Liberty Island,0
TRUE,11,40,Gramercy,606
TRUE,11,40,Upper East Side South,1082
TRUE,11,40,Flatiron,829
TRUE,11,40,Meatpacking/West Village West,186
TRUE,11,40,UN/Turtle Bay South,320
TRUE,11,40,East Village,396
TRUE,11,40,Garment District,485
TRUE,11,40,East Harlem North,273
TRUE,11,40,TriBeCa/Civic Center,353
TRUE,11,40,Times Sq/Theatre District,1112
TRUE,11,40,Lincoln Square East,1096
TRUE,11,40,Midtown Center,962
TRUE,11,40,Hudson Sq,130
TRUE,11,40,Upper East Side North,1012
TRUE,11,40,Greenwich Village North,411
TRUE,11,40,West Village,565
TRUE,11,40,East Harlem South,387
TRUE,11,40,Lower East Side,195
TRUE,11,40,Union Sq,360
TRUE,11,40,Upper West Side South,767
TRUE,11,40,Lincoln Square West,260
TRUE,11,40,Murray Hill,894
TRUE,11,40,Midtown East,556
TRUE,11,40,Manhattan Valley,209
TRUE,11,40,Central Harlem,334
TRUE,11,40,SoHo,216
TRUE,11,40,Central Harlem North,139
TRUE,11,40,West Chelsea/Hudson Yards,273
TRUE,11,40,Hamilton Heights,82
TRUE,11,40,Little Italy/NoLiTa,215
TRUE,11,40,Greenwich Village South,241
TRUE,11,40,East Chelsea,425
TRUE,11,40,Sutton Place/Turtle Bay North,449
TRUE,11,40,Clinton West,229
TRUE,11,40,Two Bridges/Seward Park,10
TRUE,11,40,Stuy Town/Peter Cooper Village,87
TRUE,11,40,Yorkville East,350
TRUE,11,40,Kips Bay,248
TRUE,11,40,Clinton East,472
TRUE,11,40,Morningside Heights,251
TRUE,11,40,Penn Station/Madison Sq West,1210
TRUE,11,40,World Trade Center,173
TRUE,11,40,Midtown South,479
TRUE,11,40,Manhattanville,78
TRUE,11,40,Yorkville West,476
TRUE,11,40,Lenox Hill West,771
TRUE,11,40,Lenox Hill East,252
TRUE,11,40,Washington Heights South,93
TRUE,11,40,Midtown North,308
TRUE,11,40,Upper West Side North,573
TRUE,11,40,Washington Heights North,42
TRUE,11,40,Financial District North,163
TRUE,11,40,Inwood,15
TRUE,11,40,Alphabet City,47
TRUE,11,40,Battery Park City,302
TRUE,11,40,Bloomingdale,43
TRUE,11,40,Chinatown,12
TRUE,11,40,Financial District South,60
TRUE,11,40,Seaport,19
TRUE,11,40,Inwood Hill Park,0
TRUE,11,40,Roosevelt Island,2
TRUE,11,40,Central Park,6
TRUE,11,40,Battery Park,6
TRUE,11,40,Marble Hill,4
TRUE,11,40,Randalls Island,0
TRUE,11,40,Highbridge Park,0
TRUE,11,40,Governor's Island/Ellis Island/Liberty Island,0
TRUE,11,50,Gramercy,636
TRUE,11,50,Upper East Side South,1088
TRUE,11,50,Flatiron,785
TRUE,11,50,Meatpacking/West Village West,176
TRUE,11,50,UN/Turtle Bay South,332
TRUE,11,50,East Village,522
TRUE,11,50,Garment District,483
TRUE,11,50,East Harlem North,269
TRUE,11,50,TriBeCa/Civic Center,406
TRUE,11,50,Times Sq/Theatre District,1031
TRUE,11,50,Lincoln Square East,1179
TRUE,11,50,Midtown Center,839
TRUE,11,50,Hudson Sq,127
TRUE,11,50,Upper East Side North,1008
TRUE,11,50,Greenwich Village North,389
TRUE,11,50,West Village,597
TRUE,11,50,East Harlem South,361
TRUE,11,50,Lower East Side,244
TRUE,11,50,Union Sq,429
TRUE,11,50,Upper West Side South,830
TRUE,11,50,Lincoln Square West,263
TRUE,11,50,Murray Hill,860
TRUE,11,50,Midtown East,578
TRUE,11,50,Manhattan Valley,222
TRUE,11,50,Central Harlem,379
TRUE,11,50,SoHo,183
TRUE,11,50,Central Harlem North,137
TRUE,11,50,West Chelsea/Hudson Yards,297
TRUE,11,50,Hamilton Heights,94
TRUE,11,50,Little Italy/NoLiTa,211
TRUE,11,50,Greenwich Village South,244
TRUE,11,50,East Chelsea,426
TRUE,11,50,Sutton Place/Turtle Bay North,430
TRUE,11,50,Clinton West,236
TRUE,11,50,Two Bridges/Seward Park,15
TRUE,11,50,Stuy Town/Peter Cooper Village,51
TRUE,11,50,Yorkville East,319
TRUE,11,50,Kips Bay,247
TRUE,11,50,Clinton East,454
TRUE,11,50,Morningside Heights,268
TRUE,11,50,Penn Station/Madison Sq West,1184
TRUE,11,50,World Trade Center,144
TRUE,11,50,Midtown South,432
TRUE,11,50,Manhattanville,52
TRUE,11,50,Yorkville West,487
TRUE,11,50,Lenox Hill West,630
TRUE,11,50,Lenox Hill East,231
TRUE,11,50,Washington Heights South,82
TRUE,11,50,Midtown North,306
TRUE,11,50,Upper West Side North,572
TRUE,11,50,Washington Heights North,32
TRUE,11,50,Financial District North,191
TRUE,11,50,Inwood,13
TRUE,11,50,Alphabet City,53
TRUE,11,50,Battery Park City,329
TRUE,11,50,Bloomingdale,56
TRUE,11,50,Chinatown,15
TRUE,11,50,Financial District South,67
TRUE,11,50,Seaport,17
TRUE,11,50,Inwood Hill Park,4
TRUE,11,50,Roosevelt Island,0
TRUE,11,50,Central Park,7
TRUE,11,50,Battery Park,7
TRUE,11,50,Marble Hill,9
TRUE,11,50,Randalls Island,3
TRUE,11,50,Highbridge Park,0
TRUE,11,50,Governor's Island/Ellis Island/Liberty Island,0
TRUE,12,0,Gramercy,535
TRUE,12,0,Upper East Side South,1377
TRUE,12,0,Flatiron,710
TRUE,12,0,Meatpacking/West Village West,178
TRUE,12,0,UN/Turtle Bay South,270
TRUE,12,0,East Village,497
TRUE,12,0,Garment District,513
TRUE,12,0,East Harlem North,304
TRUE,12,0,TriBeCa/Civic Center,344
TRUE,12,0,Times Sq/Theatre District,981
TRUE,12,0,Lincoln Square East,1078
TRUE,12,0,Midtown Center,930
TRUE,12,0,Hudson Sq,150
TRUE,12,0,Upper East Side North,1128
TRUE,12,0,Greenwich Village North,487
TRUE,12,0,West Village,561
TRUE,12,0,East Harlem South,368
TRUE,12,0,Lower East Side,246
TRUE,12,0,Union Sq,503
TRUE,12,0,Upper West Side South,706
TRUE,12,0,Lincoln Square West,219
TRUE,12,0,Murray Hill,895
TRUE,12,0,Midtown East,613
TRUE,12,0,Manhattan Valley,211
TRUE,12,0,Central Harlem,321
TRUE,12,0,SoHo,236
TRUE,12,0,Central Harlem North,116
TRUE,12,0,West Chelsea/Hudson Yards,220
TRUE,12,0,Hamilton Heights,76
TRUE,12,0,Little Italy/NoLiTa,215
TRUE,12,0,Greenwich Village South,237
TRUE,12,0,East Chelsea,391
TRUE,12,0,Sutton Place/Turtle Bay North,435
TRUE,12,0,Clinton West,222
TRUE,12,0,Two Bridges/Seward Park,20
TRUE,12,0,Stuy Town/Peter Cooper Village,67
TRUE,12,0,Yorkville East,288
TRUE,12,0,Kips Bay,202
TRUE,12,0,Clinton East,481
TRUE,12,0,Morningside Heights,188
TRUE,12,0,Penn Station/Madison Sq West,1222
TRUE,12,0,World Trade Center,152
TRUE,12,0,Midtown South,539
TRUE,12,0,Manhattanville,65
TRUE,12,0,Yorkville West,469
TRUE,12,0,Lenox Hill West,525
TRUE,12,0,Lenox Hill East,328
TRUE,12,0,Washington Heights South,86
TRUE,12,0,Midtown North,389
TRUE,12,0,Upper West Side North,692
TRUE,12,0,Washington Heights North,27
TRUE,12,0,Financial District North,190
TRUE,12,0,Inwood,12
TRUE,12,0,Alphabet City,49
TRUE,12,0,Battery Park City,283
TRUE,12,0,Bloomingdale,47
TRUE,12,0,Chinatown,13
TRUE,12,0,Financial District South,61
TRUE,12,0,Seaport,24
TRUE,12,0,Inwood Hill Park,4
TRUE,12,0,Roosevelt Island,0
TRUE,12,0,Central Park,7
TRUE,12,0,Battery Park,13
TRUE,12,0,Marble Hill,2
TRUE,12,0,Randalls Island,1
TRUE,12,0,Highbridge Park,0
TRUE,12,0,Governor's Island/Ellis Island/Liberty Island,0
TRUE,12,10,Gramercy,602
TRUE,12,10,Upper East Side South,1248
TRUE,12,10,Flatiron,765
TRUE,12,10,Meatpacking/West Village West,194
TRUE,12,10,UN/Turtle Bay South,304
TRUE,12,10,East Village,409
TRUE,12,10,Garment District,489
TRUE,12,10,East Harlem North,327
TRUE,12,10,TriBeCa/Civic Center,417
TRUE,12,10,Times Sq/Theatre District,990
TRUE,12,10,Lincoln Square East,1135
TRUE,12,10,Midtown Center,774
TRUE,12,10,Hudson Sq,152
TRUE,12,10,Upper East Side North,1127
TRUE,12,10,Greenwich Village North,384
TRUE,12,10,West Village,630
TRUE,12,10,East Harlem South,315
TRUE,12,10,Lower East Side,265
TRUE,12,10,Union Sq,474
TRUE,12,10,Upper West Side South,766
TRUE,12,10,Lincoln Square West,302
TRUE,12,10,Murray Hill,877
TRUE,12,10,Midtown East,538
TRUE,12,10,Manhattan Valley,255
TRUE,12,10,Central Harlem,306
TRUE,12,10,SoHo,206
TRUE,12,10,Central Harlem North,127
TRUE,12,10,West Chelsea/Hudson Yards,269
TRUE,12,10,Hamilton Heights,73
TRUE,12,10,Little Italy/NoLiTa,221
TRUE,12,10,Greenwich Village South,258
TRUE,12,10,East Chelsea,485
TRUE,12,10,Sutton Place/Turtle Bay North,400
TRUE,12,10,Clinton West,197
TRUE,12,10,Two Bridges/Seward Park,15
TRUE,12,10,Stuy Town/Peter Cooper Village,63
TRUE,12,10,Yorkville East,330
TRUE,12,10,Kips Bay,240
TRUE,12,10,Clinton East,463
TRUE,12,10,Morningside Heights,222
TRUE,12,10,Penn Station/Madison Sq West,989
TRUE,12,10,World Trade Center,111
TRUE,12,10,Midtown South,457
TRUE,12,10,Manhattanville,50
TRUE,12,10,Yorkville West,401
TRUE,12,10,Lenox Hill West,612
TRUE,12,10,Lenox Hill East,320
TRUE,12,10,Washington Heights South,90
TRUE,12,10,Midtown North,317
TRUE,12,10,Upper West Side North,640
TRUE,12,10,Washington Heights North,23
TRUE,12,10,Financial District North,160
TRUE,12,10,Inwood,9
TRUE,12,10,Alphabet City,54
TRUE,12,10,Battery Park City,303
TRUE,12,10,Bloomingdale,54
TRUE,12,10,Chinatown,8
TRUE,12,10,Financial District South,57
TRUE,12,10,Seaport,30
TRUE,12,10,Inwood Hill Park,1
TRUE,12,10,Roosevelt Island,1
TRUE,12,10,Central Park,6
TRUE,12,10,Battery Park,14
TRUE,12,10,Marble Hill,1
TRUE,12,10,Randalls Island,3
TRUE,12,10,Highbridge Park,0
TRUE,12,10,Governor's Island/Ellis Island/Liberty Island,0
TRUE,12,20,Gramercy,583
TRUE,12,20,Upper East Side South,1207
TRUE,12,20,Flatiron,831
TRUE,12,20,Meatpacking/West Village West,174
TRUE,12,20,UN/Turtle Bay South,321
TRUE,12,20,East Village,442
TRUE,12,20,Garment District,493
TRUE,12,20,East Harlem North,262
TRUE,12,20,TriBeCa/Civic Center,349
TRUE,12,20,Times Sq/Theatre District,925
TRUE,12,20,Lincoln Square East,1138
TRUE,12,20,Midtown Center,840
TRUE,12,20,Hudson Sq,158
TRUE,12,20,Upper East Side North,1100
TRUE,12,20,Greenwich Village North,409
TRUE,12,20,West Village,682
TRUE,12,20,East Harlem South,359
TRUE,12,20,Lower East Side,202
TRUE,12,20,Union Sq,535
TRUE,12,20,Upper West Side South,801
TRUE,12,20,Lincoln Square West,265
TRUE,12,20,Murray Hill,970
TRUE,12,20,Midtown East,533
TRUE,12,20,Manhattan Valley,238
TRUE,12,20,Central Harlem,363
TRUE,12,20,SoHo,210
TRUE,12,20,Central Harlem North,99
TRUE,12,20,West Chelsea/Hudson Yards,238
TRUE,12,20,Hamilton Heights,84
TRUE,12,20,Little Italy/NoLiTa,219
TRUE,12,20,Greenwich Village South,255
TRUE,12,20,East Chelsea,438
TRUE,12,20,Sutton Place/Turtle Bay North,402
TRUE,12,20,Clinton West,253
TRUE,12,20,Two Bridges/Seward Park,12
TRUE,12,20,Stuy Town/Peter Cooper Village,63
TRUE,12,20,Yorkville East,281
TRUE,12,20,Kips Bay,260
TRUE,12,20,Clinton East,492
TRUE,12,20,Morningside Heights,295
TRUE,12,20,Penn Station/Madison Sq West,810
TRUE,12,20,World Trade Center,126
TRUE,12,20,Midtown South,503
TRUE,12,20,Manhattanville,51
TRUE,12,20,Yorkville West,399
TRUE,12,20,Lenox Hill West,707
TRUE,12,20,Lenox Hill East,278
TRUE,12,20,Washington Heights South,88
TRUE,12,20,Midtown North,417
TRUE,12,20,Upper West Side North,634
TRUE,12,20,Washington Heights North,29
TRUE,12,20,Financial District North,178
TRUE,12,20,Inwood,16
TRUE,12,20,Alphabet City,49
TRUE,12,20,Battery Park City,297
TRUE,12,20,Bloomingdale,36
TRUE,12,20,Chinatown,16
TRUE,12,20,Financial District South,66
TRUE,12,20,Seaport,15
TRUE,12,20,Inwood Hill Park,4
TRUE,12,20,Roosevelt Island,1
TRUE,12,20,Central Park,7
TRUE,12,20,Battery Park,8
TRUE,12,20,Marble Hill,0
TRUE,12,20,Randalls Island,1
TRUE,12,20,Highbridge Park,0
TRUE,12,20,Governor's Island/Ellis Island/Liberty Island,0
TRUE,12,30,Gramercy,615
TRUE,12,30,Upper East Side South,1198
TRUE,12,30,Flatiron,824
TRUE,12,30,Meatpacking/West Village West,209
TRUE,12,30,UN/Turtle Bay South,331
TRUE,12,30,East Village,468
TRUE,12,30,Garment District,424
TRUE,12,30,East Harlem North,289
TRUE,12,30,TriBeCa/Civic Center,394
TRUE,12,30,Times Sq/Theatre District,915
TRUE,12,30,Lincoln Square East,1159
TRUE,12,30,Midtown Center,840
TRUE,12,30,Hudson Sq,158
TRUE,12,30,Upper East Side North,1049
TRUE,12,30,Greenwich Village North,466
TRUE,12,30,West Village,591
TRUE,12,30,East Harlem South,342
TRUE,12,30,Lower East Side,270
TRUE,12,30,Union Sq,441
TRUE,12,30,Upper West Side South,857
TRUE,12,30,Lincoln Square West,188
TRUE,12,30,Murray Hill,813
TRUE,12,30,Midtown East,605
TRUE,12,30,Manhattan Valley,261
TRUE,12,30,Central Harlem,355
TRUE,12,30,SoHo,259
TRUE,12,30,Central Harlem North,139
TRUE,12,30,West Chelsea/Hudson Yards,304
TRUE,12,30,Hamilton Heights,93
TRUE,12,30,Little Italy/NoLiTa,169
TRUE,12,30,Greenwich Village South,302
TRUE,12,30,East Chelsea,371
TRUE,12,30,Sutton Place/Turtle Bay North,480
TRUE,12,30,Clinton West,249
TRUE,12,30,Two Bridges/Seward Park,12
TRUE,12,30,Stuy Town/Peter Cooper Village,71
TRUE,12,30,Yorkville East,322
TRUE,12,30,Kips Bay,208
TRUE,12,30,Clinton East,386
TRUE,12,30,Morningside Heights,239
TRUE,12,30,Penn Station/Madison Sq West,1075
TRUE,12,30,World Trade Center,121
TRUE,12,30,Midtown South,500
TRUE,12,30,Manhattanville,71
TRUE,12,30,Yorkville West,410
TRUE,12,30,Lenox Hill West,632
TRUE,12,30,Lenox Hill East,346
TRUE,12,30,Washington Heights South,74
TRUE,12,30,Midtown North,330
TRUE,12,30,Upper West Side North,592
TRUE,12,30,Washington Heights North,29
TRUE,12,30,Financial District North,161
TRUE,12,30,Inwood,13
TRUE,12,30,Alphabet City,49
TRUE,12,30,Battery Park City,296
TRUE,12,30,Bloomingdale,56
TRUE,12,30,Chinatown,8
TRUE,12,30,Financial District South,98
TRUE,12,30,Seaport,18
TRUE,12,30,Inwood Hill Park,0
TRUE,12,30,Roosevelt Island,1
TRUE,12,30,Central Park,8
TRUE,12,30,Battery Park,7
TRUE,12,30,Marble Hill,5
TRUE,12,30,Randalls Island,2
TRUE,12,30,Highbridge Park,0
TRUE,12,30,Governor's Island/Ellis Island/Liberty Island,0
TRUE,12,40,Gramercy,581
TRUE,12,40,Upper East Side South,1248
TRUE,12,40,Flatiron,746
TRUE,12,40,Meatpacking/West Village West,183
TRUE,12,40,UN/Turtle Bay South,319
TRUE,12,40,East Village,477
TRUE,12,40,Garment District,473
TRUE,12,40,East Harlem North,295
TRUE,12,40,TriBeCa/Civic Center,360
TRUE,12,40,Times Sq/Theatre District,935
TRUE,12,40,Lincoln Square East,1181
TRUE,12,40,Midtown Center,996
TRUE,12,40,Hudson Sq,135
TRUE,12,40,Upper East Side North,1146
TRUE,12,40,Greenwich Village North,427
TRUE,12,40,West Village,578
TRUE,12,40,East Harlem South,349
TRUE,12,40,Lower East Side,216
TRUE,12,40,Union Sq,441
TRUE,12,40,Upper West Side South,864
TRUE,12,40,Lincoln Square West,300
TRUE,12,40,Murray Hill,785
TRUE,12,40,Midtown East,531
TRUE,12,40,Manhattan Valley,261
TRUE,12,40,Central Harlem,377
TRUE,12,40,SoHo,258
TRUE,12,40,Central Harlem North,133
TRUE,12,40,West Chelsea/Hudson Yards,297
TRUE,12,40,Hamilton Heights,78
TRUE,12,40,Little Italy/NoLiTa,230
TRUE,12,40,Greenwich Village South,268
TRUE,12,40,East Chelsea,459
TRUE,12,40,Sutton Place/Turtle Bay North,519
TRUE,12,40,Clinton West,240
TRUE,12,40,Two Bridges/Seward Park,12
TRUE,12,40,Stuy Town/Peter Cooper Village,60
TRUE,12,40,Yorkville East,274
TRUE,12,40,Kips Bay,243
TRUE,12,40,Clinton East,447
TRUE,12,40,Morningside Heights,276
TRUE,12,40,Penn Station/Madison Sq West,1057
TRUE,12,40,World Trade Center,172
TRUE,12,40,Midtown South,464
TRUE,12,40,Manhattanville,64
TRUE,12,40,Yorkville West,450
TRUE,12,40,Lenox Hill West,664
TRUE,12,40,Lenox Hill East,304
TRUE,12,40,Washington Heights South,83
TRUE,12,40,Midtown North,333
TRUE,12,40,Upper West Side North,602
TRUE,12,40,Washington Heights North,41
TRUE,12,40,Financial District North,159
TRUE,12,40,Inwood,11
TRUE,12,40,Alphabet City,61
TRUE,12,40,Battery Park City,335
TRUE,12,40,Bloomingdale,34
TRUE,12,40,Chinatown,12
TRUE,12,40,Financial District South,63
TRUE,12,40,Seaport,29
TRUE,12,40,Inwood Hill Park,5
TRUE,12,40,Roosevelt Island,3
TRUE,12,40,Central Park,8
TRUE,12,40,Battery Park,15
TRUE,12,40,Marble Hill,5
TRUE,12,40,Randalls Island,1
TRUE,12,40,Highbridge Park,0
TRUE,12,40,Governor's Island/Ellis Island/Liberty Island,0
TRUE,12,50,Gramercy,643
TRUE,12,50,Upper East Side South,1326
TRUE,12,50,Flatiron,775
TRUE,12,50,Meatpacking/West Village West,194
TRUE,12,50,UN/Turtle Bay South,306
TRUE,12,50,East Village,450
TRUE,12,50,Garment District,473
TRUE,12,50,East Harlem North,303
TRUE,12,50,TriBeCa/Civic Center,413
TRUE,12,50,Times Sq/Theatre District,966
TRUE,12,50,Lincoln Square East,1239
TRUE,12,50,Midtown Center,939
TRUE,12,50,Hudson Sq,172
TRUE,12,50,Upper East Side North,1113
TRUE,12,50,Greenwich Village North,456
TRUE,12,50,West Village,626
TRUE,12,50,East Harlem South,352
TRUE,12,50,Lower East Side,218
TRUE,12,50,Union Sq,554
TRUE,12,50,Upper West Side South,848
TRUE,12,50,Lincoln Square West,284
TRUE,12,50,Murray Hill,871
TRUE,12,50,Midtown East,515
TRUE,12,50,Manhattan Valley,260
TRUE,12,50,Central Harlem,402
TRUE,12,50,SoHo,264
TRUE,12,50,Central Harlem North,147
TRUE,12,50,West Chelsea/Hudson Yards,304
TRUE,12,50,Hamilton Heights,87
TRUE,12,50,Little Italy/NoLiTa,229
TRUE,12,50,Greenwich Village South,286
TRUE,12,50,East Chelsea,426
TRUE,12,50,Sutton Place/Turtle Bay North,437
TRUE,12,50,Clinton West,241
TRUE,12,50,Two Bridges/Seward Park,18
TRUE,12,50,Stuy Town/Peter Cooper Village,59
TRUE,12,50,Yorkville East,218
TRUE,12,50,Kips Bay,220
TRUE,12,50,Clinton East,462
TRUE,12,50,Morningside Heights,251
TRUE,12,50,Penn Station/Madison Sq West,1256
TRUE,12,50,World Trade Center,133
TRUE,12,50,Midtown South,605
TRUE,12,50,Manhattanville,66
TRUE,12,50,Yorkville West,453
TRUE,12,50,Lenox Hill West,649
TRUE,12,50,Lenox Hill East,309
TRUE,12,50,Washington Heights South,86
TRUE,12,50,Midtown North,382
TRUE,12,50,Upper West Side North,605
TRUE,12,50,Washington Heights North,31
TRUE,12,50,Financial District North,157
TRUE,12,50,Inwood,11
TRUE,12,50,Alphabet City,49
TRUE,12,50,Battery Park City,325
TRUE,12,50,Bloomingdale,44
TRUE,12,50,Chinatown,12
TRUE,12,50,Financial District South,56
TRUE,12,50,Seaport,20
TRUE,12,50,Inwood Hill Park,2
TRUE,12,50,Roosevelt Island,4
TRUE,12,50,Central Park,8
TRUE,12,50,Battery Park,17
TRUE,12,50,Marble Hill,3
TRUE,12,50,Randalls Island,3
TRUE,12,50,Highbridge Park,0
TRUE,12,50,Governor's Island/Ellis Island/Liberty Island,0
TRUE,13,0,Gramercy,598
TRUE,13,0,Upper East Side South,1235
TRUE,13,0,Flatiron,799
TRUE,13,0,Meatpacking/West Village West,213
TRUE,13,0,UN/Turtle Bay South,311
TRUE,13,0,East Village,438
TRUE,13,0,Garment District,445
TRUE,13,0,East Harlem North,297
TRUE,13,0,TriBeCa/Civic Center,453
TRUE,13,0,Times Sq/Theatre District,935
TRUE,13,0,Lincoln Square East,1195
TRUE,13,0,Midtown Center,966
TRUE,13,0,Hudson Sq,151
TRUE,13,0,Upper East Side North,1179
TRUE,13,0,Greenwich Village North,403
TRUE,13,0,West Village,620
TRUE,13,0,East Harlem South,309
TRUE,13,0,Lower East Side,216
TRUE,13,0,Union Sq,501
TRUE,13,0,Upper West Side South,849
TRUE,13,0,Lincoln Square West,264
TRUE,13,0,Murray Hill,799
TRUE,13,0,Midtown East,519
TRUE,13,0,Manhattan Valley,216
TRUE,13,0,Central Harlem,378
TRUE,13,0,SoHo,276
TRUE,13,0,Central Harlem North,136
TRUE,13,0,West Chelsea/Hudson Yards,257
TRUE,13,0,Hamilton Heights,77
TRUE,13,0,Little Italy/NoLiTa,271
TRUE,13,0,Greenwich Village South,281
TRUE,13,0,East Chelsea,411
TRUE,13,0,Sutton Place/Turtle Bay North,414
TRUE,13,0,Clinton West,234
TRUE,13,0,Two Bridges/Seward Park,19
TRUE,13,0,Stuy Town/Peter Cooper Village,49
TRUE,13,0,Yorkville East,266
TRUE,13,0,Kips Bay,189
TRUE,13,0,Clinton East,401
TRUE,13,0,Morningside Heights,253
TRUE,13,0,Penn Station/Madison Sq West,1122
TRUE,13,0,World Trade Center,154
TRUE,13,0,Midtown South,460
TRUE,13,0,Manhattanville,63
TRUE,13,0,Yorkville West,442
TRUE,13,0,Lenox Hill West,578
TRUE,13,0,Lenox Hill East,282
TRUE,13,0,Washington Heights South,79
TRUE,13,0,Midtown North,353
TRUE,13,0,Upper West Side North,625
TRUE,13,0,Washington Heights North,33
TRUE,13,0,Financial District North,165
TRUE,13,0,Inwood,17
TRUE,13,0,Alphabet City,45
TRUE,13,0,Battery Park City,328
TRUE,13,0,Bloomingdale,30
TRUE,13,0,Chinatown,13
TRUE,13,0,Financial District South,80
TRUE,13,0,Seaport,17
TRUE,13,0,Inwood Hill Park,1
